|Experiment Type| |Experiment Number| Threads |Table Type| Work |Load Type| Contains Packets
Parallel 1 2 COARSE_TABLE 4000 MOSTLY_READS 0.99 1934476
Parallel 1 2 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 1861565
Parallel 1 2 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 2292459
Parallel 1 2 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 2071928
Parallel 1 4 COARSE_TABLE 4000 MOSTLY_READS 0.99 1982263
Parallel 1 4 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 1976192
Parallel 1 4 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 1824403
Parallel 1 4 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 1175720
Parallel 1 8 COARSE_TABLE 4000 MOSTLY_READS 0.99 1717700
Parallel 1 8 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 1785875
Parallel 1 8 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 1123698
Parallel 1 8 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 1065378
Parallel 1 16 COARSE_TABLE 4000 MOSTLY_READS 0.99 2026365
Parallel 1 16 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 3390765
Parallel 1 16 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 1146300
Parallel 1 16 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 401362
Parallel 1 32 COARSE_TABLE 4000 MOSTLY_READS 0.99 678138
Parallel 1 32 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 605704
Parallel 1 32 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 559774
Parallel 1 32 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 128060
Serial 2 |NO TABLE| 32 4000 MOSTLY_READS 0.5 1593541
Serial 2 |NO TABLE| 32 4000 MOSTLY_WRITES 0.5 1497453
Parallel 2 1 COARSE_TABLE 4000 MOSTLY_READS 0.5 1644383
Parallel 2 1 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 1570060
Parallel 2 1 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 1601153
Parallel 2 1 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 1448958
Parallel 2 2 COARSE_TABLE 4000 MOSTLY_READS 0.5 2824641
Parallel 2 2 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 2563433
Parallel 2 2 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 2963559
Parallel 2 2 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 2781655
Parallel 2 4 COARSE_TABLE 4000 MOSTLY_READS 0.5 3842078
Parallel 2 4 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 3601877
Parallel 2 4 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 2680409
Parallel 2 4 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 1960562
Parallel 2 8 COARSE_TABLE 4000 MOSTLY_READS 0.5 3668849
Parallel 2 8 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 3150350
Parallel 2 8 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 2097467
Parallel 2 8 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 1184704
Parallel 2 16 COARSE_TABLE 4000 MOSTLY_READS 0.5 2489426
Parallel 2 16 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 2477543
Parallel 2 16 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 1074204
Parallel 2 16 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 554418
Parallel 2 32 COARSE_TABLE 4000 MOSTLY_READS 0.5 486791
Parallel 2 32 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 1128987
Parallel 2 32 CONCURRENT_TABLE 4000 MOSTLY_READS 0.5 668479
Parallel 2 32 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.5 216384
Serial 2 |NO TABLE| 32 4000 MOSTLY_READS 0.75 1586088
Serial 2 |NO TABLE| 32 4000 MOSTLY_WRITES 0.75 1518647
Parallel 2 1 COARSE_TABLE 4000 MOSTLY_READS 0.75 1677884
